tagname,timestamp,Hz,Phasa-A (kV),Phasa-B (kV),Phasa-C (kV),VindhyachalVol_A,VindhyachalVol_B,VindhyachalVol_C,,Vindhyachal,Kanpur,Dadri,Moga
VINDHYACHAL.FREQ,23:49:43.720,49.46181,233.3182,236.1341,234.5381,233318.2,236134.1,234538.1,,0.03454,-0.00196,-0.0061452,-0.0273585
VINDHYACHAL.FREQ,23:49:43.760,49.4632,233.399,236.2035,234.6102,233399,236203.5,234610.2,,0.03452,0.00198,-0.0082672,-0.0279307
VINDHYACHAL.FREQ,23:49:43.800,49.46466,233.4479,236.2532,234.6536,233447.9,236253.2,234653.6,,0.03507,0.00005,-0.0081301,-0.0423878
VINDHYACHAL.FREQ,23:49:43.840,49.4658,233.476,236.2799,234.6926,233476,236279.9,234692.6,,0.02437,-0.00556,-0.0189424,-0.0472039
VINDHYACHAL.FREQ,23:49:43.880,49.46633,233.48,236.2785,234.6841,233480,236278.5,234684.1,,0.01189,-0.00489,-0.0372827,-0.0624895
VINDHYACHAL.FREQ,23:49:43.920,49.46643,233.4644,236.274,234.6803,233464.4,236274,234680.3,,0.00000,-0.01617,-0.0417769,-0.056091
VINDHYACHAL.FREQ,23:49:43.960,49.46622,233.455,236.2473,234.6534,233455,236247.3,234653.4,,-0.00267,-0.02007,-0.04704,-0.0591576
VINDHYACHAL.FREQ,23:49:44.000,49.46551,233.4097,236.2077,234.6067,233409.7,236207.7,234606.7,,-0.02276,-0.02428,-0.0496537,-0.0694633
VINDHYACHAL.FREQ,23:49:44.040,49.46395,233.39,236.1767,234.5794,233390,236176.7,234579.4,,-0.04473,-0.03998,-0.0641972,-0.0757694
VINDHYACHAL.FREQ,23:49:44.080,49.4618,233.3415,236.1344,234.5349,233341.5,236134.4,234534.9,,-0.05271,-0.04634,-0.0531584,-0.0794172
VINDHYACHAL.FREQ,23:49:44.120,49.45897,233.2718,236.071,234.4749,233271.8,236071,234474.9,,-0.07384,-0.05852,-0.0596851,-0.0814736
VINDHYACHAL.FREQ,23:49:44.160,49.45572,233.1948,235.9782,234.3845,233194.8,235978.2,234384.5,,-0.08487,-0.06197,-0.0489593,-0.0788659
VINDHYACHAL.FREQ,23:49:44.200,49.45208,233.1402,235.9336,234.335,233140.2,235933.6,234335,,-0.09920,-0.07261,-0.0573665,-0.0724077
VINDHYACHAL.FREQ,23:49:44.240,49.44846,233.0923,235.8807,234.2873,233092.3,235880.7,234287.3,,-0.08984,-0.07680,-0.0629753,-0.0645846
VINDHYACHAL.FREQ,23:49:44.280,49.44472,233.0774,235.8732,234.2706,233077.4,235873.2,234270.6,,-0.08901,-0.07614,-0.078547,-0.066188
VINDHYACHAL.FREQ,23:49:44.320,49.44092,233.0411,235.8375,234.244,233041.1,235837.5,234244,,-0.08910,-0.07648,-0.0721157,-0.0632078
VINDHYACHAL.FREQ,23:49:44.360,49.43717,233.0099,235.8134,234.2216,233009.9,235813.4,234221.6,,-0.09977,-0.08554,-0.0647813,-0.0647843
VINDHYACHAL.FREQ,23:49:44.400,49.43362,233.0064,235.8163,234.2279,233006.4,235816.3,234227.9,,-0.09364,-0.08661,-0.0712633,-0.0683367
VINDHYACHAL.FREQ,23:49:44.440,49.43037,233.0165,235.8269,234.2386,233016.5,235826.9,234238.6,,-0.07749,-0.08220,-0.0761807,-0.0584215
VINDHYACHAL.FREQ,23:49:44.480,49.42721,233.0323,235.8493,234.2625,233032.3,235849.3,234262.5,,-0.06809,-0.07252,-0.0793219,-0.0539601
VINDHYACHAL.FREQ,23:49:44.520,49.42422,233.055,235.8642,234.2762,233055,235864.2,234276.2,,-0.07438,-0.07686,-0.0646025,-0.0453085
VINDHYACHAL.FREQ,23:49:44.560,49.42146,233.0614,235.8677,234.2859,233061.4,235867.7,234285.9,,-0.07605,-0.07540,-0.0554353,-0.0454485
VINDHYACHAL.FREQ,23:49:44.600,49.41884,233.0503,235.8678,234.2859,233050.3,235867.8,234285.9,,-0.06827,-0.06923,-0.0469327,-0.0440568
VINDHYACHAL.FREQ,23:49:44.640,49.41644,233.0627,235.8827,234.2875,233062.7,235882.7,234287.5,,-0.05058,-0.05822,-0.0472248,-0.0370175
VINDHYACHAL.FREQ,23:49:44.680,49.41406,233.0682,235.8744,234.2988,233068.2,235874.4,234298.8,,-0.05468,-0.06003,-0.0584394,-0.0507385
VINDHYACHAL.FREQ,23:49:44.720,49.41181,233.0409,235.855,234.2874,233040.9,235855,234287.4,,-0.06038,-0.05883,-0.0551015,-0.0365228
VINDHYACHAL.FREQ,23:49:44.760,49.40966,233.0638,235.8687,234.2953,233063.8,235868.7,234295.3,,-0.05844,-0.05422,-0.0647277,-0.0480175
VINDHYACHAL.FREQ,23:49:44.800,49.40765,233.0789,235.8971,234.3156,233078.9,235897.1,234315.6,,-0.04993,-0.05150,-0.0673056,-0.0482976
VINDHYACHAL.FREQ,23:49:44.840,49.40561,233.0925,235.9051,234.3225,233092.5,235905.1,234322.5,,-0.04390,-0.04745,-0.05835,-0.0488848
VINDHYACHAL.FREQ,23:49:44.880,49.40361,233.1064,235.9244,234.3479,233106.4,235924.4,234347.9,,-0.04864,-0.04779,-0.0640214,-0.0508428
VINDHYACHAL.FREQ,23:49:44.920,49.4016,233.1469,235.9541,234.3622,233146.9,235954.1,234362.2,,-0.05348,-0.04700,-0.066793,-0.0606298
VINDHYACHAL.FREQ,23:49:44.960,49.3996,233.1372,235.9606,234.37,233137.2,235960.6,234370,,-0.05427,-0.04627,-0.0626594,-0.0647962
VINDHYACHAL.FREQ,23:49:45.000,49.3976,233.1628,235.972,234.3932,233162.8,235972,234393.2,,-0.05026,-0.04842,-0.0549227,-0.0690967
VINDHYACHAL.FREQ,23:49:45.040,49.39557,233.1545,235.9768,234.3837,233154.5,235976.8,234383.7,,-0.04502,-0.04563,-0.0498384,-0.0675172
VINDHYACHAL.FREQ,23:49:45.080,49.39351,233.1388,235.9512,234.3808,233138.8,235951.2,234380.8,,-0.04881,-0.04666,-0.0451386,-0.0686854
VINDHYACHAL.FREQ,23:49:45.120,49.39157,233.1575,235.962,234.3902,233157.5,235962,234390.2,,-0.05042,-0.04627,-0.0490695,-0.066644
VINDHYACHAL.FREQ,23:49:45.160,49.38987,233.1922,235.9855,234.4106,233192.2,235985.5,234410.6,,-0.04728,-0.04843,-0.0577241,-0.0634015
VINDHYACHAL.FREQ,23:49:45.200,49.38829,233.1677,235.9772,234.3993,233167.7,235977.2,234399.3,,-0.03680,-0.04624,-0.0623971,-0.0724316
VINDHYACHAL.FREQ,23:49:45.240,49.38669,233.1629,235.9673,234.3887,233162.9,235967.3,234388.7,,-0.03410,-0.04315,-0.055173,-0.0760973
VINDHYACHAL.FREQ,23:49:45.280,49.38515,233.1707,235.9587,234.3848,233170.7,235958.7,234384.8,,-0.03356,-0.04478,-0.048691,-0.0641763
VINDHYACHAL.FREQ,23:49:45.320,49.38374,233.174,235.9773,234.3944,233174,235977.3,234394.4,,-0.03991,-0.04235,-0.0442535,-0.0543624
VINDHYACHAL.FREQ,23:49:45.360,49.38253,233.1705,235.974,234.3975,233170.5,235974,234397.5,,-0.03129,-0.04061,-0.0395358,-0.0430048
VINDHYACHAL.FREQ,23:49:45.400,49.38143,233.1614,235.9625,234.3883,233161.4,235962.5,234388.3,,-0.02952,-0.03239,-0.0303626,-0.0462204
VINDHYACHAL.FREQ,23:49:45.440,49.38018,233.1465,235.9539,234.3667,233146.5,235953.9,234366.7,,-0.02871,-0.03884,-0.032866,-0.0476509
VINDHYACHAL.FREQ,23:49:45.480,49.37909,233.1437,235.9395,234.3711,233143.7,235939.5,234371.1,,-0.02931,-0.03580,-0.0249445,-0.0350833
VINDHYACHAL.FREQ,23:49:45.520,49.37791,233.1227,235.926,234.3419,233122.7,235926,234341.9,,-0.02914,-0.03363,-0.0208616,-0.0280261
VINDHYACHAL.FREQ,23:49:45.560,49.37697,233.1045,235.8921,234.3198,233104.5,235892.1,234319.8,,-0.02165,-0.02498,-0.0202507,-0.0219852
VINDHYACHAL.FREQ,23:49:45.600,49.3758,233.0853,235.8818,234.3041,233085.3,235881.8,234304.1,,-0.02691,-0.02423,-0.0160009,-0.0228584
VINDHYACHAL.FREQ,23:49:45.640,49.3748,233.0524,235.8457,234.2742,233052.4,235845.7,234274.2,,-0.02506,-0.02435,-0.0212789,-0.0205487
VINDHYACHAL.FREQ,23:49:45.680,49.37372,233.0431,235.8278,234.2628,233043.1,235827.8,234262.8,,-0.03228,-0.02707,-0.0079066,-0.0071317
VINDHYACHAL.FREQ,23:49:45.720,49.37271,233.0406,235.8379,234.2606,233040.6,235837.9,234260.6,,-0.02614,-0.01955,-0.0181824,-0.0104964
VINDHYACHAL.FREQ,23:49:45.760,49.37175,233.0408,235.8203,234.2638,233040.8,235820.3,234263.8,,-0.02216,-0.01471,-0.0149518,-0.0100493
VINDHYACHAL.FREQ,23:49:45.800,49.37075,233.0745,235.8705,234.3008,233074.5,235870.5,234300.8,,-0.02090,-0.02014,-0.0294685,0
VINDHYACHAL.FREQ,23:49:45.840,49.36977,233.0923,235.8957,234.3138,233092.3,235895.7,234313.8,,-0.02411,-0.02235,-0.0293315,-0.0114203
VINDHYACHAL.FREQ,23:49:45.880,49.36867,233.1239,235.9212,234.3561,233123.9,235921.2,234356.1,1000,-0.03178,-0.02978,-0.0417769,-0.0114262
VINDHYACHAL.FREQ,23:49:45.920,49.36761,233.1702,235.9582,234.3975,233170.2,235958.2,234397.5,,-0.02863,-0.02062,-0.0234306,-0.0063032
VINDHYACHAL.FREQ,23:49:45.960,49.36649,233.1813,235.9919,234.4254,233181.3,235991.9,234425.4,,-0.02719,-0.02076,-0.0211597,-0.0092983
VINDHYACHAL.FREQ,23:49:46.000,49.3653,233.1994,235.9992,234.4442,233199.4,235999.2,234444.2,,-0.02605,-0.02376,-0.0177205,-0.0183672
VINDHYACHAL.FREQ,23:49:46.040,49.36405,233.2204,236.0222,234.4567,233220.4,236022.2,234456.7,,-0.03184,-0.02750,-0.0213862,-0.0041485
VINDHYACHAL.FREQ,23:49:46.080,49.36348,233.2132,236.0136,234.4352,233213.2,236013.6,234435.2,,-0.00911,-0.02139,-0.0307769,-0.0184208
VINDHYACHAL.FREQ,23:49:46.120,49.36271,233.1468,235.9504,234.3777,233146.8,235950.4,234377.7,,-0.02070,-0.01734,-0.0325769,-0.0082672
VINDHYACHAL.FREQ,23:49:46.160,49.36169,233.1644,235.9701,234.382,233164.4,235970.1,234382,,-0.02661,-0.03196,-0.0274718,-0.0231624
VINDHYACHAL.FREQ,23:49:46.200,49.3606,233.132,235.9603,234.3637,233132,235960.3,234363.7,,-0.02569,-0.03334,-0.0261009,-0.0262082
VINDHYACHAL.FREQ,23:49:46.240,49.35957,233.0873,235.8923,234.3102,233087.3,235892.3,234310.2,,-0.02347,-0.03599,-0.011161,-0.0310838
VINDHYACHAL.FREQ,23:49:46.280,49.3585,233.098,235.9114,234.3272,233098,235911.4,234327.2,,-0.02612,-0.02543,-0.0143766,-0.0213325
VINDHYACHAL.FREQ,23:49:46.320,49.35757,233.0791,235.8848,234.3168,233079.1,235884.8,234316.8,,-0.02288,-0.02603,-0.0082999,-0.0209987
VINDHYACHAL.FREQ,23:49:46.360,49.35638,233.0404,235.8437,234.28,233040.4,235843.7,234280,,-0.02794,-0.02676,-0.0130862,-0.0136346
VINDHYACHAL.FREQ,23:49:46.400,49.35515,233.0686,235.8749,234.2956,233068.6,235874.9,234295.6,,-0.02882,-0.02785,-0.0204146,-0.0202894
VINDHYACHAL.FREQ,23:49:46.440,49.35397,233.0989,235.8945,234.3278,233098.9,235894.5,234327.8,,-0.03361,-0.02764,-0.0327438,-0.0283122
VINDHYACHAL.FREQ,23:49:46.480,49.35276,233.1504,235.9553,234.3795,233150.4,235955.3,234379.5,,-0.03433,-0.03045,-0.0390261,-0.0333786
VINDHYACHAL.FREQ,23:49:46.520,49.35139,233.1907,236.0024,234.4325,233190.7,236002.4,234432.5,,-0.03165,-0.02411,-0.0289142,-0.0294745
VINDHYACHAL.FREQ,23:49:46.560,49.34985,233.2585,236.0759,234.5009,233258.5,236075.9,234500.9,,-0.03597,-0.03262,-0.0233024,-0.0289887
VINDHYACHAL.FREQ,23:49:46.600,49.34832,233.3067,236.1253,234.5532,233306.7,236125.3,234553.2,,-0.03640,-0.02686,-0.0206739,-0.0321865
VINDHYACHAL.FREQ,23:49:46.640,49.34699,233.375,236.1836,234.6241,233375,236183.6,234624.1,,-0.03737,-0.03098,-0.0274062,-0.035128
VINDHYACHAL.FREQ,23:49:46.680,49.34566,233.4358,236.235,234.6695,233435.8,236235,234669.5,1000,-0.03500,-0.02835,-0.0306845,-0.0354886
VINDHYACHAL.FREQ,23:49:46.720,49.34441,233.4549,236.2395,234.6858,233454.9,236239.5,234685.8,,-0.03026,-0.02870,-0.0245065,-0.0359833
VINDHYACHAL.FREQ,23:49:46.760,49.34295,233.4469,236.2478,234.6645,233446.9,236247.8,234664.5,,-0.03215,-0.03016,-0.021404,-0.0377238
VINDHYACHAL.FREQ,23:49:46.800,49.34167,233.4101,236.2117,234.6412,233410.1,236211.7,234641.2,,-0.03256,-0.03266,-0.030157,-0.0463843
VINDHYACHAL.FREQ,23:49:46.840,49.34049,233.3857,236.1677,234.6064,233385.7,236167.7,234606.4,,-0.02929,-0.03554,-0.0303209,-0.0397623
VINDHYACHAL.FREQ,23:49:46.880,49.34049,233.2217,236.0051,234.4061,233221.7,236005.1,234406.1,,0.00000,-0.01661,-0.0379115,-0.041464
VINDHYACHAL.FREQ,23:49:46.920,49.33955,233.156,235.9621,234.3612,233156,235962.1,234361.2,,-0.02551,-0.01870,-0.0744283,-0.0434488
VINDHYACHAL.FREQ,23:49:46.960,49.3387,233.1537,235.9325,234.3465,233153.7,235932.5,234346.5,,-0.02043,-0.03920,-0.0644743,-0.0541449
VINDHYACHAL.FREQ,23:49:47.000,49.3381,233.0246,235.8174,234.2111,233024.6,235817.4,234211.1,,-0.00974,-0.03646,-0.0635773,-0.0421643
VINDHYACHAL.FREQ,23:49:47.040,49.33727,232.9768,235.7647,234.1667,232976.8,235764.7,234166.7,,-0.02794,-0.05126,-0.0276089,-0.0347376
VINDHYACHAL.FREQ,23:49:47.080,49.33637,232.9176,235.6837,234.1148,232917.6,235683.7,234114.8,,-0.01770,-0.02917,-0.0158489,-0.0413179
VINDHYACHAL.FREQ,23:49:47.120,49.33542,232.7949,235.5659,233.993,232794.9,235565.9,233993,,-0.02385,-0.03512,-0.0378162,-0.0445426
VINDHYACHAL.FREQ,23:49:47.160,49.33381,232.7415,235.5247,233.9567,232741.5,235524.7,233956.7,,-0.03919,-0.04399,-0.0579983,-0.0560522
VINDHYACHAL.FREQ,23:49:47.200,49.33217,232.6726,235.4452,233.881,232672.6,235445.2,233881,,-0.04600,-0.03889,-0.0418156,-0.0391275
VINDHYACHAL.FREQ,23:49:47.240,49.33017,232.607,235.3857,233.8258,232607,235385.7,233825.8,,-0.05459,-0.05308,-0.0575066,-0.0530809
VINDHYACHAL.FREQ,23:49:47.280,49.32823,232.5672,235.3389,233.7705,232567.2,235338.9,233770.5,,-0.04679,-0.04195,-0.0402629,-0.033927
VINDHYACHAL.FREQ,23:49:47.320,49.32588,232.5208,235.2952,233.7225,232520.8,235295.2,233722.5,,-0.05595,-0.05158,-0.0392526,-0.0355661
VINDHYACHAL.FREQ,23:49:47.360,49.32361,232.4706,235.2604,233.6827,232470.6,235260.4,233682.7,,-0.05537,-0.03931,-0.0274807,-0.0259042
VINDHYACHAL.FREQ,23:49:47.400,49.32143,232.4393,235.2154,233.6444,232439.3,235215.4,233644.4,,-0.05916,-0.04377,-0.0312656,-0.0278771
VINDHYACHAL.FREQ,23:49:47.440,49.31937,232.4191,235.2001,233.6347,232419.1,235200.1,233634.7,,-0.05414,-0.04021,-0.0290602,-0.031504
VINDHYACHAL.FREQ,23:49:47.480,49.31737,232.4088,235.1972,233.6361,232408.8,235197.2,233636.1,,-0.04565,-0.04202,-0.031063,-0.0307173
VINDHYACHAL.FREQ,23:49:47.520,49.31546,232.4027,235.182,233.6253,232402.7,235182,233625.3,,-0.04233,-0.03411,-0.0235289,-0.0262946
VINDHYACHAL.FREQ,23:49:47.560,49.31375,232.4109,235.1958,233.6483,232410.9,235195.8,233648.3,,-0.04234,-0.03420,-0.0255346,-0.0286102
VINDHYACHAL.FREQ,23:49:47.600,49.31234,232.4386,235.2245,233.6673,232438.6,235224.5,233667.3,,-0.03843,-0.03239,-0.0274479,-0.0297278
VINDHYACHAL.FREQ,23:49:47.640,49.31119,232.4424,235.2172,233.6556,232442.4,235217.2,233655.6,,-0.02822,-0.02570,-0.0262559,-0.0285834
VINDHYACHAL.FREQ,23:49:47.680,49.31024,232.4398,235.2364,233.6654,232439.8,235236.4,233665.4,,-0.01893,-0.02283,-0.0200391,-0.0269562
VINDHYACHAL.FREQ,23:49:47.720,49.30935,232.4708,235.2553,233.7059,232470.8,235255.3,233705.9,,-0.01892,-0.01920,-0.0215292,-0.0229895
VINDHYACHAL.FREQ,23:49:47.760,49.30868,232.4796,235.267,233.7087,232479.6,235267,233708.7,,-0.01594,-0.02161,-0.0268459,-0.0305742
VINDHYACHAL.FREQ,23:49:47.800,49.3081,232.514,235.2857,233.7381,232514,235285.7,233738.1,,-0.01621,-0.01860,-0.0266671,-0.0211775
VINDHYACHAL.FREQ,23:49:47.840,49.30771,232.533,235.3141,233.7705,232533,235314.1,233770.5,,-0.00992,-0.01181,-0.016886,-0.0171512
VINDHYACHAL.FREQ,23:49:47.880,49.30722,232.5491,235.3209,233.7742,232549.1,235320.9,233774.2,,-0.01284,-0.01538,-0.0237554,-0.022006
VINDHYACHAL.FREQ,23:49:47.920,49.30674,232.5624,235.3435,233.7906,232562.4,235343.5,233790.6,,-0.01104,-0.01633,-0.0260115,-0.026983
VINDHYACHAL.FREQ,23:49:47.960,49.30622,232.5859,235.3704,233.8249,232585.9,235370.4,233824.9,,-0.01299,-0.01998,-0.0328302,-0.0306785
VINDHYACHAL.FREQ,23:49:48.000,49.30573,232.5934,235.3676,233.8221,232593.4,235367.6,233822.1,,-0.01328,-0.01787,-0.0267565,-0.025326
VINDHYACHAL.FREQ,23:49:48.040,49.30519,232.5655,235.3461,233.799,232565.5,235346.1,233799,,-0.01270,-0.01759,-0.0261903,-0.0267208
VINDHYACHAL.FREQ,23:49:48.080,49.30445,232.5553,235.3231,233.7794,232555.3,235323.1,233779.4,,-0.01810,-0.02163,-0.0204593,-0.022766
VINDHYACHAL.FREQ,23:49:48.120,49.3036,232.5408,235.3149,233.768,232540.8,235314.9,233768,,-0.02324,-0.02531,-0.0254035,-0.029254
VINDHYACHAL.FREQ,23:49:48.160,49.30261,232.5337,235.3128,233.7534,232533.7,235312.8,233753.4,,-0.02831,-0.02624,-0.0243187,-0.0231117
VINDHYACHAL.FREQ,23:49:48.200,49.30165,232.5468,235.31,233.7668,232546.8,235310,233766.8,,-0.02691,-0.02313,-0.0247479,-0.0233114
VINDHYACHAL.FREQ,23:49:48.240,49.30053,232.5738,235.3407,233.7833,232573.8,235340.7,233783.3,,-0.02459,-0.02318,-0.0224114,-0.0148654
VINDHYACHAL.FREQ,23:49:48.280,49.29938,232.5421,235.3225,233.7746,232542.1,235322.5,233774.6,,-0.02558,-0.02102,-0.0178456,-0.0163525
VINDHYACHAL.FREQ,23:49:48.320,49.29824,232.5216,235.2899,233.7525,232521.6,235289.9,233752.5,,-0.03076,-0.02570,-0.0152946,-0.012815
VINDHYACHAL.FREQ,23:49:48.360,49.29702,232.5249,235.3049,233.7497,232524.9,235304.9,233749.7,,-0.03262,-0.02487,-0.0102997,-0.0079513
VINDHYACHAL.FREQ,23:49:48.400,49.29598,232.5403,235.318,233.7775,232540.3,235318,233777.5,,-0.02675,-0.02376,-0.0116527,-0.009039
VINDHYACHAL.FREQ,23:49:48.440,49.29485,232.5529,235.3219,233.7827,232552.9,235321.9,233782.7,,-0.02361,-0.01959,-0.0104934,-0.0115275
VINDHYACHAL.FREQ,23:49:48.480,49.29397,232.6028,235.3734,233.8259,232602.8,235373.4,233825.9,,-0.02074,-0.01484,-0.0121921,-0.0075698
VINDHYACHAL.FREQ,23:49:48.520,49.29311,232.6032,235.3887,233.8351,232603.2,235388.7,233835.1,,-0.02220,-0.01731,-0.0121564,-0.0118047
VINDHYACHAL.FREQ,23:49:48.560,49.29244,232.6211,235.3984,233.8566,232621.1,235398.4,233856.6,,-0.01935,-0.01496,-0.0100702,-0.0113905
VINDHYACHAL.FREQ,23:49:48.600,49.29178,232.6587,235.4399,233.8969,232658.7,235439.9,233896.9,,-0.01551,-0.01644,-0.0090331,-0.0126541
VINDHYACHAL.FREQ,23:49:48.640,49.2912,232.6788,235.4546,233.9244,232678.8,235454.6,233924.4,,-0.01323,-0.01083,-0.0082493,-0.0092119
VINDHYACHAL.FREQ,23:49:48.680,49.29078,232.6975,235.4825,233.9439,232697.5,235482.5,233943.9,,-0.00858,-0.01296,-0.0124872,-0.0080705
VINDHYACHAL.FREQ,23:49:48.720,49.29047,232.7497,235.5256,233.9946,232749.7,235525.6,233994.6,,-0.00740,-0.00848,-0.0073522,-0.0100553
VINDHYACHAL.FREQ,23:49:48.760,49.29012,232.7686,235.5686,234.0209,232768.6,235568.6,234020.9,,-0.00769,-0.01152,-0.0167608,-0.0131548
VINDHYACHAL.FREQ,23:49:48.800,49.28975,232.803,235.5949,234.0467,232803,235594.9,234046.7,,-0.00908,-0.01250,-0.015074,-0.0127614
VINDHYACHAL.FREQ,23:49:48.840,49.28933,232.8249,235.6134,234.0788,232824.9,235613.4,234078.8,,-0.01018,-0.01444,-0.0196576,-0.0141472
VINDHYACHAL.FREQ,23:49:48.880,49.28894,232.838,235.6237,234.0877,232838,235623.7,234087.7,,-0.01069,-0.01442,-0.0163257,-0.0138968
VINDHYACHAL.FREQ,23:49:48.920,49.28846,232.864,235.6479,234.1056,232864,235647.9,234105.6,,-0.01514,-0.01651,-0.0242978,-0.0228167
VINDHYACHAL.FREQ,23:49:48.960,49.28792,232.8499,235.6436,234.109,232849.9,235643.6,234109,,-0.01365,-0.01586,-0.0229687,-0.0215292
VINDHYACHAL.FREQ,23:49:49.000,49.2874,232.8457,235.6505,234.1135,232845.7,235650.5,234113.5,,-0.01227,-0.02137,-0.0258565,-0.0257254
VINDHYACHAL.FREQ,23:49:49.040,49.28672,232.8649,235.647,234.1158,232864.9,235647,234115.8,,-0.01425,-0.01942,-0.0242233,-0.0208259
VINDHYACHAL.FREQ,23:49:49.080,49.28605,232.8339,235.6292,234.0795,232833.9,235629.2,234079.5,,-0.02022,-0.02285,-0.0287592,-0.0289381
VINDHYACHAL.FREQ,23:49:49.120,49.28513,232.8253,235.6111,234.0742,232825.3,235611.1,234074.2,,-0.02657,-0.02117,-0.0229657,-0.0206441
VINDHYACHAL.FREQ,23:49:49.160,49.28424,232.845,235.6331,234.0862,232845,235633.1,234086.2,,-0.02202,-0.02614,-0.0275731,-0.0296086
VINDHYACHAL.FREQ,23:49:49.200,49.28326,232.8161,235.5998,234.0574,232816.1,235599.8,234057.4,,-0.02176,-0.02178,-0.0213504,-0.0190228
VINDHYACHAL.FREQ,23:49:49.240,49.28221,232.7868,235.5767,234.029,232786.8,235576.7,234029,,-0.02587,-0.02661,-0.0227809,-0.024569
VINDHYACHAL.FREQ,23:49:49.280,49.28109,232.77,235.5651,234.0185,232770,235565.1,234018.5,,-0.02971,-0.02372,-0.0197262,-0.021708
VINDHYACHAL.FREQ,23:49:49.320,49.27998,232.7403,235.5217,233.9943,232740.3,235521.7,233994.3,,-0.03096,-0.03149,-0.0272304,-0.0312209
VINDHYACHAL.FREQ,23:49:49.360,49.27885,232.7436,235.5322,233.9769,232743.6,235532.2,233976.9,,-0.02612,-0.02324,-0.0237316,-0.0285745
VINDHYACHAL.FREQ,23:49:49.400,49.27778,232.7382,235.5375,233.9899,232738.2,235537.5,233989.9,,-0.02425,-0.02171,-0.0200599,-0.0249565
VINDHYACHAL.FREQ,23:49:49.440,49.27673,232.7368,235.5179,233.9771,232736.8,235517.9,233977.1,,-0.02557,-0.01828,-0.0153482,-0.0166714
VINDHYACHAL.FREQ,23:49:49.480,49.27579,232.724,235.5122,233.9784,232724,235512.2,233978.4,,-0.02550,-0.02100,-0.013423,-0.0160098
VINDHYACHAL.FREQ,23:49:49.520,49.27499,232.7244,235.5043,233.9681,232724.4,235504.3,233968.1,,-0.02107,-0.01840,-0.0120342,-0.0178665
VINDHYACHAL.FREQ,23:49:49.560,49.27422,232.7198,235.5015,233.9562,232719.8,235501.5,233956.2,,-0.01667,-0.02163,-0.0169694,-0.0236988
VINDHYACHAL.FREQ,23:49:49.600,49.27345,232.717,235.5023,233.9663,232717,235502.3,233966.3,,-0.01595,-0.02002,-0.0259221,-0.0315577
VINDHYACHAL.FREQ,23:49:49.640,49.2728,232.7021,235.4845,233.9531,232702.1,235484.5,233953.1,,-0.01553,-0.01930,-0.0246286,-0.0263155
VINDHYACHAL.FREQ,23:49:49.680,49.27223,232.7202,235.5012,233.972,232720.2,235501.2,233972,,-0.01593,-0.01831,-0.0237405,-0.0232995
VINDHYACHAL.FREQ,23:49:49.720,49.27178,232.7147,235.4943,233.9688,232714.7,235494.3,233968.8,,-0.01173,-0.01417,-0.017044,-0.0139326
VINDHYACHAL.FREQ,23:49:49.760,49.27131,232.6924,235.4697,233.9471,232692.4,235469.7,233947.1,,-0.01123,-0.01741,-0.0202805,-0.0196576
VINDHYACHAL.FREQ,23:49:49.800,49.27063,232.7068,235.4811,233.9536,232706.8,235481.1,233953.6,,-0.01519,-0.01727,-0.0225633,-0.0197172
VINDHYACHAL.FREQ,23:49:49.840,49.27005,232.6818,235.4619,233.9364,232681.8,235461.9,233936.4,,-0.01392,-0.01954,-0.0257671,-0.0206411
VINDHYACHAL.FREQ,23:49:49.880,49.26942,232.6522,235.4274,233.909,232652.2,235427.4,233909,,-0.01810,-0.01926,-0.0270426,-0.0245452
VINDHYACHAL.FREQ,23:49:49.920,49.26882,232.6752,235.4433,233.9224,232675.2,235443.3,233922.4,,-0.01642,-0.02105,-0.0266552,-0.0244111
VINDHYACHAL.FREQ,23:49:49.960,49.26802,232.6588,235.4443,233.922,232658.8,235444.3,233922,,-0.02125,-0.02167,-0.0288189,-0.0296354
VINDHYACHAL.FREQ,23:49:50.000,49.26722,232.6164,235.3912,233.8739,232616.4,235391.2,233873.9,,-0.02032,-0.02006,-0.0235468,-0.0192851
VINDHYACHAL.FREQ,23:49:50.040,49.26632,232.6129,235.3836,233.8619,232612.9,235383.6,233861.9,,-0.02573,-0.02348,-0.0223428,-0.022018
VINDHYACHAL.FREQ,23:49:50.080,49.26541,232.5867,235.3702,233.8578,232586.7,235370.2,233857.8,,-0.02260,-0.02342,-0.0232041,-0.021857
VINDHYACHAL.FREQ,23:49:50.120,49.26441,232.562,235.3404,233.8265,232562,235340.4,233826.5,,-0.02351,-0.02315,-0.0224233,-0.0203431
VINDHYACHAL.FREQ,23:49:50.160,49.26335,232.5467,235.3255,233.8048,232546.7,235325.5,233804.8,,-0.02232,-0.01935,-0.0214845,-0.019753
VINDHYACHAL.FREQ,23:49:50.200,49.26227,232.535,235.3164,233.7951,232535,235316.4,233795.1,,-0.02882,-0.02468,-0.0206262,-0.0184059
VINDHYACHAL.FREQ,23:49:50.240,49.26116,232.5104,235.2828,233.7774,232510.4,235282.8,233777.4,,-0.02985,-0.02521,-0.0201196,-0.0198782
VINDHYACHAL.FREQ,23:49:50.280,49.26025,232.5131,235.2958,233.7698,232513.1,235295.8,233769.8,,-0.02416,-0.02174,-0.0137508,-0.0141293
